% Moku:Go Oscilloscope
% Channel A (Input 1, on), DC , 1 MOhm , 50 Vpp, 1 x probe attenuation
% Channel B (Input 2, off), DC , 1 MOhm , 10 Vpp, 1 x probe attenuation
% Time span 34.22 us, time offset 9.966 ns, Normal acquisition mode, 51 averages
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Square, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, duty cycle 50.00 %
% 
% Acquired 2025-09-25 T 09:37:53 -0400
% Time (s), Channel A (Input 1) (V)
2.152984796975e-06, 9.818290e-02
2.192984796975e-06, -7.663055e-02
2.232984796975e-06, -2.083393e-01
2.272984796975e-06, -1.885830e-01
2.312984796975e-06, -7.806738e-02
2.352984796975e-06, 4.789410e-03
2.392984796975e-06, -8.620937e-03
2.432984796975e-06, -7.375691e-02
2.472984796975e-06, -9.387243e-02
2.512984796975e-06, -2.801805e-02
2.552984796975e-06, 5.747292e-02
2.592984796975e-06, 6.441756e-02
2.632984796975e-06, -2.334837e-02
2.672984796975e-06, -1.275180e-01
2.712984796975e-06, -1.636781e-01
2.752984796975e-06, -9.590793e-02
2.792984796975e-06, -1.005776e-02
2.832984796975e-06, 7.663055e-03
2.872984796975e-06, -4.502045e-02
2.912984796975e-06, -9.866184e-02
2.952984796975e-06, -7.926473e-02
2.992984796975e-06, 3.592057e-04
3.032984796975e-06, 6.034656e-02
3.072984796975e-06, 2.634175e-02
3.112984796975e-06, -6.932670e-02
3.152984796975e-06, -1.463165e-01
3.192984796975e-06, -1.414073e-01
3.232984796975e-06, -6.190312e-02
3.272984796975e-06, 6.106497e-03
3.312984796975e-06, 2.394705e-04
3.352984796975e-06, -4.957039e-02
3.392984796975e-06, -8.333573e-02
3.432984796975e-06, -5.064801e-02
3.472984796975e-06, 6.944644e-03
3.512984796975e-06, 2.658122e-02
3.552984796975e-06, -2.873646e-02
3.592984796975e-06, -1.039302e-01
3.632984796975e-06, -1.343429e-01
3.672984796975e-06, -9.075931e-02
3.712984796975e-06, -1.664320e-02
3.752984796975e-06, 1.197352e-02
3.792984796975e-06, -2.394705e-02
3.832984796975e-06, -7.076353e-02
3.872984796975e-06, -7.878579e-02
3.912984796975e-06, -3.448375e-02
3.952984796975e-06, 1.041697e-02
3.992984796975e-06, 8.381467e-04
4.032984796975e-06, -5.962815e-02
4.072984796975e-06, -1.120722e-01
4.112984796975e-06, -1.097972e-01
4.152984796975e-06, -5.567689e-02
4.192984796975e-06, -1.796029e-03
4.232984796975e-06, -4.789410e-04
4.272984796975e-06, -4.166786e-02
4.312984796975e-06, -7.375691e-02
4.352984796975e-06, -6.501624e-02
4.392984796975e-06, -2.574308e-02
4.432984796975e-06, -2.993381e-03
4.472984796975e-06, -2.957460e-02
4.512984796975e-06, -7.758844e-02
4.552984796975e-06, -1.018947e-01
4.592984796975e-06, -7.208061e-02
4.632984796975e-06, -2.358784e-02
4.672984796975e-06, 4.789410e-03
4.712984796975e-06, -2.406678e-02
4.752984796975e-06, -6.788988e-02
4.792984796975e-06, -8.417387e-02
4.832984796975e-06, -5.699397e-02
4.872984796975e-06, -1.640373e-02
4.912984796975e-06, -7.782791e-03
4.952984796975e-06, -3.987184e-02
4.992984796975e-06, -7.902526e-02
5.032984796975e-06, -8.537123e-02
5.072984796975e-06, -5.663477e-02
5.112984796975e-06, -2.011552e-02
5.152984796975e-06, -1.185379e-02
5.192984796975e-06, -4.274548e-02
5.232984796975e-06, -7.184114e-02
5.272984796975e-06, -6.836882e-02
5.312984796975e-06, -4.023104e-02
5.352984796975e-06, -1.736161e-02
5.392984796975e-06, -2.789831e-02
5.432984796975e-06, -5.926894e-02
5.472984796975e-06, -8.273705e-02
5.512984796975e-06, -6.537544e-02
5.552984796975e-06, -3.161010e-02
5.592984796975e-06, -1.029723e-02
5.632984796975e-06, -2.358784e-02
5.672984796975e-06, -6.142418e-02
5.712984796975e-06, -8.285679e-02
5.752984796975e-06, -6.800962e-02
5.792984796975e-06, -3.675872e-02
5.832984796975e-06, -1.700240e-02
5.872984796975e-06, -2.945487e-02
5.912984796975e-06, -5.795186e-02
5.952984796975e-06, -7.136220e-02
5.992984796975e-06, -5.483874e-02
6.032984796975e-06, -3.149037e-02
6.072984796975e-06, -2.430625e-02
6.112984796975e-06, -4.262575e-02
6.152984796975e-06, -6.812935e-02
6.192984796975e-06, -7.064379e-02
6.232984796975e-06, -4.885198e-02
6.272984796975e-06, -2.598255e-02
6.312984796975e-06, -2.454572e-02
6.352984796975e-06, -4.741516e-02
6.392984796975e-06, -6.908723e-02
6.432984796975e-06, -6.537544e-02
6.472984796975e-06, -4.023104e-02
6.512984796975e-06, -2.059446e-02
6.552984796975e-06, -2.562334e-02
6.592984796975e-06, -5.136642e-02
6.632984796975e-06, -7.603188e-02
6.672984796975e-06, -7.040432e-02
